CmaCh10G010440.1	474	3039396	879	23.980	392	236	9	108	461	106	473	2.13e-20	99.0
CmaCh10G010440.1	474	2821787	534	32.703	370	225	5	102	471	142	487	3.00e-65	223
CmaCh10G010440.1	474	2821787	534	26.667	300	191	13	105	398	40	316	7.96e-18	90.5
CmaCh10G010440.1	474	2821786	534	32.703	370	225	5	102	471	142	487	3.00e-65	223
CmaCh10G010440.1	474	2821786	534	26.667	300	191	13	105	398	40	316	7.96e-18	90.5
CmaCh10G010440.1	474	3050169	562	32.703	370	225	5	102	471	170	515	3.78e-65	223
CmaCh10G010440.1	474	3050169	562	25.591	254	175	6	148	399	7	248	4.16e-10	66.2
CmaCh10G010440.1	474	3049213	562	32.703	370	225	5	102	471	170	515	3.78e-65	223
CmaCh10G010440.1	474	3049213	562	25.591	254	175	6	148	399	7	248	4.16e-10	66.2
CmaCh10G010440.1	474	3296173	876	32.658	395	245	7	82	474	458	833	3.90e-65	229
CmaCh10G010440.1	474	3276920	599	32.258	434	236	10	72	471	149	558	5.04e-65	224
CmaCh10G010440.1	474	3276920	599	26.700	397	248	15	19	404	29	393	5.25e-22	103
CmaCh10G010440.1	474	3289646	601	37.500	336	189	6	137	472	246	560	5.95e-65	224
CmaCh10G010440.1	474	3289646	601	26.071	280	178	9	125	399	33	288	1.34e-13	77.4
CmaCh10G010440.1	474	3289646	601	24.561	228	154	7	87	312	297	508	1.77e-11	70.9
CmaCh10G010440.1	474	3164056	887	32.791	369	228	5	105	473	413	761	6.74e-65	228
CmaCh10G010440.1	474	3164056	887	25.545	321	218	9	105	424	214	514	8.82e-21	100
CmaCh10G010440.1	474	3164056	887	30.242	248	150	9	111	351	11	242	7.39e-19	94.4
CmaCh10G010440.1	474	3293801	597	36.705	346	198	7	125	470	231	555	9.34e-65	223
CmaCh10G010440.1	474	3293801	597	23.105	277	189	8	120	394	26	280	1.12e-10	68.2
CmaCh10G010440.1	474	3325787	1563	34.422	398	240	7	76	473	311	687	1.06e-64	231
CmaCh10G010440.1	474	3325787	1563	33.333	282	160	9	107	382	139	398	5.89e-33	137
CmaCh10G010440.1	474	3325787	1563	27.068	266	180	5	135	400	63	314	3.21e-18	92.4
CmaCh10G010440.1	474	3277703	599	31.542	428	247	8	72	471	149	558	1.37e-64	223
CmaCh10G010440.1	474	3277703	599	27.708	397	244	16	19	404	29	393	2.08e-23	107
CmaCh10G010440.1	474	2811281	609	37.037	324	187	5	148	471	250	556	1.93e-64	223
CmaCh10G010440.1	474	2811281	609	28.354	395	242	13	19	404	29	391	1.27e-25	114
CmaCh10G010440.1	474	2811281	609	22.963	270	185	7	120	387	26	274	1.36e-11	71.2
CmaCh10G010440.1	474	2929020	1312	34.973	366	221	4	108	473	339	687	1.94e-64	229
